"","time","avg.parasites","alive.or.dead","resistance.level","sim.num"
"8304",16,4.05434782608696,"alive","Higher Clearance","66"
"8305",17,3.69230769230769,"alive","Higher Clearance","66"
"8306",18,3.30769230769231,"alive","Higher Clearance","66"
"8307",19,3.01111111111111,"alive","Higher Clearance","66"
"8308",20,2.71111111111111,"alive","Higher Clearance","66"
"8373",1,14.74,"alive","Higher Infection Resistance","67"
"8374",2,14.6,"alive","Higher Infection Resistance","67"
"8375",3,14.42,"alive","Higher Infection Resistance","67"
"8376",4,14.26,"alive","Higher Infection Resistance","67"
"8377",5,13.9896907216495,"alive","Higher Infection Resistance","67"
"8378",6,13.8541666666667,"alive","Higher Infection Resistance","67"
"8379",7,13.6979166666667,"alive","Higher Infection Resistance","67"
"8380",8,13.4631578947368,"alive","Higher Infection Resistance","67"
"8381",9,13.2765957446809,"alive","Higher Infection Resistance","67"
"8382",10,13.043956043956,"alive","Higher Infection Resistance","67"
"8383",11,12.978021978022,"alive","Higher Infection Resistance","67"
"8384",12,12.8131868131868,"alive","Higher Infection Resistance","67"
"8385",13,12.6555555555556,"alive","Higher Infection Resistance","67"
"8386",14,12.4666666666667,"alive","Higher Infection Resistance","67"
"8387",15,12.3555555555556,"alive","Higher Infection Resistance","67"
"8388",16,12.2666666666667,"alive","Higher Infection Resistance","67"
"8389",17,12.2111111111111,"alive","Higher Infection Resistance","67"
"8390",18,12.1,"alive","Higher Infection Resistance","67"
"8391",19,12,"alive","Higher Infection Resistance","67"
"8392",20,11.8314606741573,"alive","Higher Infection Resistance","67"
"8423",1,18.93,"alive","Higher Clearance","67"
"8424",2,17.13,"alive","Higher Clearance","67"
"8425",3,15.3571428571429,"alive","Higher Clearance","67"
"8426",4,13.8061224489796,"alive","Higher Clearance","67"
"8427",5,12.2142857142857,"alive","Higher Clearance","67"
"8428",6,10.9484536082474,"alive","Higher Clearance","67"
"8429",7,9.88541666666667,"alive","Higher Clearance","67"
"8430",8,8.91489361702128,"alive","Higher Clearance","67"
"8431",9,8,"alive","Higher Clearance","67"
"8432",10,7.30851063829787,"alive","Higher Clearance","67"
"8433",11,6.52127659574468,"alive","Higher Clearance","67"
"8434",12,5.87234042553191,"alive","Higher Clearance","67"
"8435",13,5.23655913978495,"alive","Higher Clearance","67"
"8436",14,4.64516129032258,"alive","Higher Clearance","67"
"8437",15,4.24731182795699,"alive","Higher Clearance","67"
"8438",16,3.87096774193548,"alive","Higher Clearance","67"
"8439",17,3.40860215053763,"alive","Higher Clearance","67"
"8440",18,3.13978494623656,"alive","Higher Clearance","67"
"8441",19,2.79569892473118,"alive","Higher Clearance","67"
"8442",20,2.56989247311828,"alive","Higher Clearance","67"
"8500",1,14.89,"alive","Higher Infection Resistance","68"
"8501",2,14.78,"alive","Higher Infection Resistance","68"
"8502",3,14.56,"alive","Higher Infection Resistance","68"
"8503",4,14.4123711340206,"alive","Higher Infection Resistance","68"
"8504",5,14.2783505154639,"alive","Higher Infection Resistance","68"
"8505",6,14.1030927835052,"alive","Higher Infection Resistance","68"
"8506",7,13.9895833333333,"alive","Higher Infection Resistance","68"
"8507",8,13.8854166666667,"alive","Higher Infection Resistance","68"
"8508",9,13.7894736842105,"alive","Higher Infection Resistance","68"
"8509",10,13.6210526315789,"alive","Higher Infection Resistance","68"
"8510",11,13.5157894736842,"alive","Higher Infection Resistance","68"
"8511",12,13.3085106382979,"alive","Higher Infection Resistance","68"
"8512",13,13.1914893617021,"alive","Higher Infection Resistance","68"
"8513",14,13.063829787234,"alive","Higher Infection Resistance","68"
"8514",15,12.9468085106383,"alive","Higher Infection Resistance","68"
"8515",16,12.741935483871,"alive","Higher Infection Resistance","68"
"8516",17,12.6021505376344,"alive","Higher Infection Resistance","68"
"8517",18,12.4623655913978,"alive","Higher Infection Resistance","68"
"8518",19,12.3763440860215,"alive","Higher Infection Resistance","68"
"8519",20,12.1630434782609,"alive","Higher Infection Resistance","68"
"8550",1,18.59,"alive","Higher Clearance","68"
"8551",2,16.7040816326531,"alive","Higher Clearance","68"
"8552",3,14.9591836734694,"alive","Higher Clearance","68"
"8553",4,13.530612244898,"alive","Higher Clearance","68"
"8554",5,12.0927835051546,"alive","Higher Clearance","68"
"8555",6,10.8762886597938,"alive","Higher Clearance","68"
"8556",7,9.79166666666667,"alive","Higher Clearance","68"
"8557",8,8.70212765957447,"alive","Higher Clearance","68"
"8558",9,7.9247311827957,"alive","Higher Clearance","68"
"8559",10,7.3010752688172,"alive","Higher Clearance","68"
"8560",11,6.64516129032258,"alive","Higher Clearance","68"
"8561",12,6.01086956521739,"alive","Higher Clearance","68"
"8562",13,5.41304347826087,"alive","Higher Clearance","68"
"8563",14,4.82608695652174,"alive","Higher Clearance","68"
"8564",15,4.33695652173913,"alive","Higher Clearance","68"
"8565",16,3.81521739130435,"alive","Higher Clearance","68"
"8566",17,3.3956043956044,"alive","Higher Clearance","68"
"8567",18,3.17582417582418,"alive","Higher Clearance","68"
"8568",19,2.8021978021978,"alive","Higher Clearance","68"
"8569",20,2.47252747252747,"alive","Higher Clearance","68"
"8625",1,14.85,"alive","Higher Infection Resistance","69"
"8626",2,14.7373737373737,"alive","Higher Infection Resistance","69"
"8627",3,14.5454545454545,"alive","Higher Infection Resistance","69"
"8628",4,14.4387755102041,"alive","Higher Infection Resistance","69"
"8629",5,14.3163265306122,"alive","Higher Infection Resistance","69"
"8630",6,14.1752577319588,"alive","Higher Infection Resistance","69"
"8631",7,14.020618556701,"alive","Higher Infection Resistance","69"
"8632",8,13.9381443298969,"alive","Higher Infection Resistance","69"
"8633",9,13.7368421052632,"alive","Higher Infection Resistance","69"
"8634",10,13.6210526315789,"alive","Higher Infection Resistance","69"
"8635",11,13.5106382978723,"alive","Higher Infection Resistance","69"
"8636",12,13.4516129032258,"alive","Higher Infection Resistance","69"
"8637",13,13.3655913978495,"alive","Higher Infection Resistance","69"
"8638",14,13.2150537634409,"alive","Higher Infection Resistance","69"
"8639",15,13.0860215053763,"alive","Higher Infection Resistance","69"
"8640",16,13,"alive","Higher Infection Resistance","69"
"8641",17,12.9032258064516,"alive","Higher Infection Resistance","69"
"8642",18,12.7741935483871,"alive","Higher Infection Resistance","69"
"8643",19,12.695652173913,"alive","Higher Infection Resistance","69"
"8644",20,12.5384615384615,"alive","Higher Infection Resistance","69"
"8675",1,18.34,"alive","Higher Clearance","69"
"8676",2,16.3571428571429,"alive","Higher Clearance","69"
"8677",3,14.8877551020408,"alive","Higher Clearance","69"
"8678",4,13.4639175257732,"alive","Higher Clearance","69"
"8679",5,12.2680412371134,"alive","Higher Clearance","69"
"8680",6,10.979381443299,"alive","Higher Clearance","69"
"8681",7,9.87628865979381,"alive","Higher Clearance","69"
"8682",8,8.87368421052632,"alive","Higher Clearance","69"
"8683",9,7.95698924731183,"alive","Higher Clearance","69"
"8684",10,7.10752688172043,"alive","Higher Clearance","69"
"8685",11,6.51612903225806,"alive","Higher Clearance","69"
"8686",12,5.71739130434783,"alive","Higher Clearance","69"
"8687",13,5.18478260869565,"alive","Higher Clearance","69"
"8688",14,4.72826086956522,"alive","Higher Clearance","69"
"8689",15,4.27173913043478,"alive","Higher Clearance","69"
"8690",16,3.82608695652174,"alive","Higher Clearance","69"
"8691",17,3.45652173913043,"alive","Higher Clearance","69"
"8692",18,3.09782608695652,"alive","Higher Clearance","69"
"8693",19,2.77173913043478,"alive","Higher Clearance","69"
"8694",20,2.3695652173913,"alive","Higher Clearance","69"
"8751",1,15.11,"alive","Higher Infection Resistance","70"
"8752",2,14.94,"alive","Higher Infection Resistance","70"
"8753",3,14.78,"alive","Higher Infection Resistance","70"
"8754",4,14.6326530612245,"alive","Higher Infection Resistance","70"
"8755",5,14.4270833333333,"alive","Higher Infection Resistance","70"
"8756",6,14.2736842105263,"alive","Higher Infection Resistance","70"
"8757",7,14.1276595744681,"alive","Higher Infection Resistance","70"
"8758",8,13.9784946236559,"alive","Higher Infection Resistance","70"
"8759",9,13.8172043010753,"alive","Higher Infection Resistance","70"
"8760",10,13.6774193548387,"alive","Higher Infection Resistance","70"
"8761",11,13.4193548387097,"alive","Higher Infection Resistance","70"
"8762",12,13.3440860215054,"alive","Higher Infection Resistance","70"
"8763",13,13.2258064516129,"alive","Higher Infection Resistance","70"
"8764",14,13.1195652173913,"alive","Higher Infection Resistance","70"
"8765",15,12.945652173913,"alive","Higher Infection Resistance","70"
"8766",16,12.7802197802198,"alive","Higher Infection Resistance","70"
"8767",17,12.5824175824176,"alive","Higher Infection Resistance","70"
"8768",18,12.4725274725275,"alive","Higher Infection Resistance","70"
"8769",19,12.3777777777778,"alive","Higher Infection Resistance","70"
"8770",20,12.2777777777778,"alive","Higher Infection Resistance","70"
"8801",1,18.48,"alive","Higher Clearance","70"
"8802",2,16.7959183673469,"alive","Higher Clearance","70"
"8803",3,15.234693877551,"alive","Higher Clearance","70"
"8804",4,13.7835051546392,"alive","Higher Clearance","70"
"8805",5,12.2916666666667,"alive","Higher Clearance","70"
"8806",6,11.1276595744681,"alive","Higher Clearance","70"
"8807",7,10.1063829787234,"alive","Higher Clearance","70"
"8808",8,9.16129032258065,"alive","Higher Clearance","70"
"8809",9,8.17204301075269,"alive","Higher Clearance","70"
"8810",10,7.40860215053763,"alive","Higher Clearance","70"
"8811",11,6.67391304347826,"alive","Higher Clearance","70"
"8812",12,5.94505494505495,"alive","Higher Clearance","70"
"8813",13,5.30769230769231,"alive","Higher Clearance","70"
"8814",14,4.64835164835165,"alive","Higher Clearance","70"
"8815",15,4.16483516483517,"alive","Higher Clearance","70"
"8816",16,3.77777777777778,"alive","Higher Clearance","70"
"8817",17,3.4,"alive","Higher Clearance","70"
"8818",18,2.98888888888889,"alive","Higher Clearance","70"
"8819",19,2.73033707865169,"alive","Higher Clearance","70"
"8820",20,2.44943820224719,"alive","Higher Clearance","70"
"8883",1,14.56,"alive","Higher Infection Resistance","71"
"8884",2,14.3838383838384,"alive","Higher Infection Resistance","71"
"8885",3,14.2727272727273,"alive","Higher Infection Resistance","71"
"8886",4,14.1752577319588,"alive","Higher Infection Resistance","71"
"8887",5,14,"alive","Higher Infection Resistance","71"
"8888",6,13.8541666666667,"alive","Higher Infection Resistance","71"
"8889",7,13.7473684210526,"alive","Higher Infection Resistance","71"
"8890",8,13.6105263157895,"alive","Higher Infection Resistance","71"
"8891",9,13.4526315789474,"alive","Higher Infection Resistance","71"
"8892",10,13.2446808510638,"alive","Higher Infection Resistance","71"
"8893",11,13.031914893617,"alive","Higher Infection Resistance","71"
"8894",12,12.9042553191489,"alive","Higher Infection Resistance","71"
"8895",13,12.6666666666667,"alive","Higher Infection Resistance","71"
"8896",14,12.5326086956522,"alive","Higher Infection Resistance","71"
"8897",15,12.4615384615385,"alive","Higher Infection Resistance","71"
"8898",16,12.2696629213483,"alive","Higher Infection Resistance","71"
"8899",17,12.1123595505618,"alive","Higher Infection Resistance","71"
"8900",18,11.9438202247191,"alive","Higher Infection Resistance","71"
"8901",19,11.8539325842697,"alive","Higher Infection Resistance","71"
"8902",20,11.7752808988764,"alive","Higher Infection Resistance","71"
"8933",1,17.74,"alive","Higher Clearance","71"
"8934",2,15.7272727272727,"alive","Higher Clearance","71"
"8935",3,14.1326530612245,"alive","Higher Clearance","71"
"8936",4,12.8315789473684,"alive","Higher Clearance","71"
"8937",5,11.4148936170213,"alive","Higher Clearance","71"
"8938",6,10.2340425531915,"alive","Higher Clearance","71"
"8939",7,9.1063829787234,"alive","Higher Clearance","71"
"8940",8,8.24468085106383,"alive","Higher Clearance","71"
"8941",9,7.4468085106383,"alive","Higher Clearance","71"
"8942",10,6.77659574468085,"alive","Higher Clearance","71"
"8943",11,6.17021276595745,"alive","Higher Clearance","71"
"8944",12,5.49462365591398,"alive","Higher Clearance","71"
"8945",13,4.87096774193548,"alive","Higher Clearance","71"
"8946",14,4.41304347826087,"alive","Higher Clearance","71"
"8947",15,4.0989010989011,"alive","Higher Clearance","71"
"8948",16,3.76923076923077,"alive","Higher Clearance","71"
"8949",17,3.38461538461538,"alive","Higher Clearance","71"
"8950",18,3.08791208791209,"alive","Higher Clearance","71"
"8951",19,2.7,"alive","Higher Clearance","71"
"8952",20,2.47777777777778,"alive","Higher Clearance","71"
"9008",1,14.83,"alive","Higher Infection Resistance","72"
"9009",2,14.5656565656566,"alive","Higher Infection Resistance","72"
"9010",3,14.4536082474227,"alive","Higher Infection Resistance","72"
"9011",4,14.28125,"alive","Higher Infection Resistance","72"
"9012",5,14.1702127659574,"alive","Higher Infection Resistance","72"
"9013",6,14.0967741935484,"alive","Higher Infection Resistance","72"
"9014",7,13.9569892473118,"alive","Higher Infection Resistance","72"
"9015",8,13.7741935483871,"alive","Higher Infection Resistance","72"
"9016",9,13.5806451612903,"alive","Higher Infection Resistance","72"
"9017",10,13.4516129032258,"alive","Higher Infection Resistance","72"
"9018",11,13.25,"alive","Higher Infection Resistance","72"
"9019",12,13.1428571428571,"alive","Higher Infection Resistance","72"
"9020",13,13.0222222222222,"alive","Higher Infection Resistance","72"
"9021",14,12.9222222222222,"alive","Higher Infection Resistance","72"
"9022",15,12.8,"alive","Higher Infection Resistance","72"
"9023",16,12.7111111111111,"alive","Higher Infection Resistance","72"
"9024",17,12.5888888888889,"alive","Higher Infection Resistance","72"
"9025",18,12.4111111111111,"alive","Higher Infection Resistance","72"
"9026",19,12.2921348314607,"alive","Higher Infection Resistance","72"
"9027",20,12.2386363636364,"alive","Higher Infection Resistance","72"
"9058",1,18.25,"alive","Higher Clearance","72"
"9059",2,16.5,"alive","Higher Clearance","72"
"9060",3,14.9285714285714,"alive","Higher Clearance","72"
"9061",4,13.4166666666667,"alive","Higher Clearance","72"
"9062",5,12.1063829787234,"alive","Higher Clearance","72"
"9063",6,10.8924731182796,"alive","Higher Clearance","72"
"9064",7,9.87912087912088,"alive","Higher Clearance","72"
"9065",8,8.81111111111111,"alive","Higher Clearance","72"
"9066",9,7.89887640449438,"alive","Higher Clearance","72"
"9067",10,6.92045454545455,"alive","Higher Clearance","72"
"9068",11,6.19318181818182,"alive","Higher Clearance","72"
"9069",12,5.51724137931035,"alive","Higher Clearance","72"
"9070",13,5.08045977011494,"alive","Higher Clearance","72"
"9071",14,4.67816091954023,"alive","Higher Clearance","72"
"9072",15,4.28735632183908,"alive","Higher Clearance","72"
"9073",16,3.7816091954023,"alive","Higher Clearance","72"
"9074",17,3.37931034482759,"alive","Higher Clearance","72"
"9075",18,2.98850574712644,"alive","Higher Clearance","72"
